"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX15980732","2637","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666998","","19.52","1","140841","42393141","2637","AMPLICON","METAGENOMIC","PCR"
"SRX15980731","2116","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666999","","12.32","1","89026","26796826","2116","AMPLICON","METAGENOMIC","PCR"
"SRX15980730","2631","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666997","","6.44","1","40227","12108327","2631","AMPLICON","METAGENOMIC","PCR"
"SRX15980729","2628","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666996","","6.98","1","48190","14505190","2628","AMPLICON","METAGENOMIC","PCR"
"SRX15980728","2618","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666995","","7.13","1","51779","15585479","2618","AMPLICON","METAGENOMIC","PCR"
"SRX15980727","2617","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666994","","9.37","1","52965","15942465","2617","AMPLICON","METAGENOMIC","PCR"
"SRX15980726","2615","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666992","","62.43","1","399322","120195922","2615","AMPLICON","METAGENOMIC","PCR"
"SRX15980725","2613","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666993","","7.29","1","52372","15763972","2613","AMPLICON","METAGENOMIC","PCR"
"SRX15980724","2609","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666991","","11.91","1","87770","26418770","2609","AMPLICON","METAGENOMIC","PCR"
"SRX15980723","2582","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666990","","15.11","1","87341","26289641","2582","AMPLICON","METAGENOMIC","PCR"
"SRX15980722","2581","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666989","","10.83","1","79425","23906925","2581","AMPLICON","METAGENOMIC","PCR"
"SRX15980721","2577","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666988","","12.15","1","76106","22907906","2577","AMPLICON","METAGENOMIC","PCR"
"SRX15980720","2096","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666987","","11.24","1","71013","21374913","2096","AMPLICON","METAGENOMIC","PCR"
"SRX15980719","2574","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666985","","10.36","1","54457","16391557","2574","AMPLICON","METAGENOMIC","PCR"
"SRX15980718","2561","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666986","","14.87","1","77512","23331112","2561","AMPLICON","METAGENOMIC","PCR"
"SRX15980717","2538","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666984","","12.32","1","77884","23443084","2538","AMPLICON","METAGENOMIC","PCR"
"SRX15980716","2528","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666983","","12.45","1","79380","23893380","2528","AMPLICON","METAGENOMIC","PCR"
"SRX15980715","2513","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666982","","12.88","1","81279","24464979","2513","AMPLICON","METAGENOMIC","PCR"
"SRX15980714","2504","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666981","","16.47","1","83354","25089554","2504","AMPLICON","METAGENOMIC","PCR"
"SRX15980713","2477","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666980","","17.87","1","113115","34047615","2477","AMPLICON","METAGENOMIC","PCR"
"SRX15980712","2474","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666979","","21.89","1","112699","33922399","2474","AMPLICON","METAGENOMIC","PCR"
"SRX15980711","2467","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666978","","12.18","1","75864","22835064","2467","AMPLICON","METAGENOMIC","PCR"
"SRX15980710","2466","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666977","","12.91","1","82210","24745210","2466","AMPLICON","METAGENOMIC","PCR"
"SRX15980709","2087","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666976","","19.72","1","144175","43396675","2087","AMPLICON","METAGENOMIC","PCR"
"SRX15980708","2463","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666975","","8.34","1","52821","15899121","2463","AMPLICON","METAGENOMIC","PCR"
"SRX15980707","2445","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666974","","108.48","1","703068","211623468","2445","AMPLICON","METAGENOMIC","PCR"
"SRX15980706","2441","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666973","","14.93","1","93753","28219653","2441","AMPLICON","METAGENOMIC","PCR"
"SRX15980705","2438","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666972","","8.15","1","47061","14165361","2438","AMPLICON","METAGENOMIC","PCR"
"SRX15980704","24684","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666970","","11.56","1","68734","20688934","24684","AMPLICON","METAGENOMIC","PCR"
"SRX15980703","24681","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666971","","7.72","1","54714","16468914","24681","AMPLICON","METAGENOMIC","PCR"
"SRX15980702","24664","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666969","","5.66","1","39737","11960837","24664","AMPLICON","METAGENOMIC","PCR"
"SRX15980701","24662","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666968","","5.15","1","35378","10648778","24662","AMPLICON","METAGENOMIC","PCR"
"SRX15980700","24654","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666967","","13.5","1","80083","24104983","24654","AMPLICON","METAGENOMIC","PCR"
"SRX15980699","24651","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666966","","0.5","1","2980","896980","24651","AMPLICON","METAGENOMIC","PCR"
"SRX15980698","2430","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666965","","12.9","1","73943","22256843","2430","AMPLICON","METAGENOMIC","PCR"
"SRX15980697","24645","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666964","","5.2","1","34708","10447108","24645","AMPLICON","METAGENOMIC","PCR"
"SRX15980696","24639","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666963","","10.05","1","69507","20921607","24639","AMPLICON","METAGENOMIC","PCR"
"SRX15980695","24635","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666962","","9.44","1","64953","19550853","24635","AMPLICON","METAGENOMIC","PCR"
"SRX15980694","24627","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666961","","16.11","1","111423","33538323","24627","AMPLICON","METAGENOMIC","PCR"
"SRX15980693","24624","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666960","","12.34","1","84095","25312595","24624","AMPLICON","METAGENOMIC","PCR"
"SRX15980692","24619","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666959","","19.54","1","121080","36445080","24619","AMPLICON","METAGENOMIC","PCR"
"SRX15980691","24612","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666958","","10.73","1","59994","18058194","24612","AMPLICON","METAGENOMIC","PCR"
"SRX15980690","24608","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666957","","10.47","1","72245","21745745","24608","AMPLICON","METAGENOMIC","PCR"
"SRX15980689","24604","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666956","","12.26","1","73442","22106042","24604","AMPLICON","METAGENOMIC","PCR"
"SRX15980688","24427","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666955","","12.81","1","75782","22810382","24427","AMPLICON","METAGENOMIC","PCR"
"SRX15980687","2429","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666954","","26.25","1","167899","50537599","2429","AMPLICON","METAGENOMIC","PCR"
"SRX15980686","24418","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666953","","14.4","1","99776","30032576","24418","AMPLICON","METAGENOMIC","PCR"
"SRX15980685","24416","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666952","","9.52","1","66006","19867806","24416","AMPLICON","METAGENOMIC","PCR"
"SRX15980684","24039","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666951","","9.84","1","68724","20685924","24039","AMPLICON","METAGENOMIC","PCR"
"SRX15980683","23996","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666950","","7.29","1","51474","15493674","23996","AMPLICON","METAGENOMIC","PCR"
"SRX15980682","23965","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666949","","17.82","1","109681","33013981","23965","AMPLICON","METAGENOMIC","PCR"
"SRX15980681","23957","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666948","","19.21","1","105090","31632090","23957","AMPLICON","METAGENOMIC","PCR"
"SRX15980680","23953","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666947","","10.5","1","70459","21208159","23953","AMPLICON","METAGENOMIC","PCR"
"SRX15980679","23724","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666946","","17.71","1","113054","34029254","23724","AMPLICON","METAGENOMIC","PCR"
"SRX15980678","23369","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666945","","8.6","1","60394","18178594","23369","AMPLICON","METAGENOMIC","PCR"
"SRX15980677","23354","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666944","","14.26","1","75425","22702925","23354","AMPLICON","METAGENOMIC","PCR"
"SRX15980676","2425","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666943","","20.34","1","102563","30871463","2425","AMPLICON","METAGENOMIC","PCR"
"SRX15980675","23350","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666942","","16.56","1","116197","34975297","23350","AMPLICON","METAGENOMIC","PCR"
"SRX15980674","23349","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666941","","9.63","1","67868","20428268","23349","AMPLICON","METAGENOMIC","PCR"
"SRX15980673","23340","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666940","","9.16","1","63473","19105373","23340","AMPLICON","METAGENOMIC","PCR"
"SRX15980672","23330","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666939","","7.36","1","51578","15524978","23330","AMPLICON","METAGENOMIC","PCR"
"SRX15980671","23324","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666938","","6.71","1","46764","14075964","23324","AMPLICON","METAGENOMIC","PCR"
"SRX15980670","23322","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666937","","18.47","1","113104","34044304","23322","AMPLICON","METAGENOMIC","PCR"
"SRX15980669","23297","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666936","","8.97","1","63150","19008150","23297","AMPLICON","METAGENOMIC","PCR"
"SRX15980668","23296","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666935","","12.34","1","83365","25092865","23296","AMPLICON","METAGENOMIC","PCR"
"SRX15980667","22078","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666934","","22.76","1","134667","40534767","22078","AMPLICON","METAGENOMIC","PCR"
"SRX15980666","22073","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666933","","10.39","1","72188","21728588","22073","AMPLICON","METAGENOMIC","PCR"
"SRX15980665","22071","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666932","","9.49","1","66031","19875331","22071","AMPLICON","METAGENOMIC","PCR"
"SRX15980664","22068","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666931","","12.07","1","71913","21645813","22068","AMPLICON","METAGENOMIC","PCR"
"SRX15980663","22062","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666930","","9.49","1","65527","19723627","22062","AMPLICON","METAGENOMIC","PCR"
"SRX15980662","2379","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666929","","5.91","1","36496","10985296","2379","AMPLICON","METAGENOMIC","PCR"
"SRX15980661","22051","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666928","","8.23","1","58348","17562748","22051","AMPLICON","METAGENOMIC","PCR"
"SRX15980660","22042","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666927","","14.6","1","91411","27514711","22042","AMPLICON","METAGENOMIC","PCR"
"SRX15980659","22038","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666926","","7.09","1","48441","14580741","22038","AMPLICON","METAGENOMIC","PCR"
"SRX15980658","22037","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666925","","11.3","1","78191","23535491","22037","AMPLICON","METAGENOMIC","PCR"
"SRX15980657","22036","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666924","","11.8","1","73538","22134938","22036","AMPLICON","METAGENOMIC","PCR"
"SRX15980656","22035","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666923","","11.1","1","62540","18824540","22035","AMPLICON","METAGENOMIC","PCR"
"SRX15980655","22034","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666922","","11.17","1","78146","23521946","22034","AMPLICON","METAGENOMIC","PCR"
"SRX15980654","22033","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666921","","18.91","1","133084","40058284","22033","AMPLICON","METAGENOMIC","PCR"
"SRX15980653","22031","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666920","","10.44","1","72041","21684341","22031","AMPLICON","METAGENOMIC","PCR"
"SRX15980652","22028","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666919","","9.88","1","70416","21195216","22028","AMPLICON","METAGENOMIC","PCR"
"SRX15980651","2372","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666918","","3.26","1","16488","4962888","2372","AMPLICON","METAGENOMIC","PCR"
"SRX15980650","22027","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666917","","10.82","1","64200","19324200","22027","AMPLICON","METAGENOMIC","PCR"
"SRX15980649","22021","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666916","","12.12","1","84015","25288515","22021","AMPLICON","METAGENOMIC","PCR"
"SRX15980648","22018","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666915","","14.26","1","80826","24328626","22018","AMPLICON","METAGENOMIC","PCR"
"SRX15980647","22017","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666914","","11.87","1","68579","20642279","22017","AMPLICON","METAGENOMIC","PCR"
"SRX15980646","22016","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666912","","17.09","1","90972","27382572","22016","AMPLICON","METAGENOMIC","PCR"
"SRX15980645","22012","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666913","","11.32","1","63246","19037046","22012","AMPLICON","METAGENOMIC","PCR"
"SRX15980644","22010","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666911","","8.8","1","50893","15318793","22010","AMPLICON","METAGENOMIC","PCR"
"SRX15980643","22006","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666909","","8.66","1","50392","15167992","22006","AMPLICON","METAGENOMIC","PCR"
"SRX15980642","22003","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666910","","12.07","1","60670","18261670","22003","AMPLICON","METAGENOMIC","PCR"
"SRX15980641","21996","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666908","","11.78","1","67660","20365660","21996","AMPLICON","METAGENOMIC","PCR"
"SRX15980640","2368","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666907","","12.58","1","79600","23959600","2368","AMPLICON","METAGENOMIC","PCR"
"SRX15980639","2068","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666906","","10.45","1","73534","22133734","2068","AMPLICON","METAGENOMIC","PCR"
"SRX15980638","21994","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666905","","10.25","1","59143","17802043","21994","AMPLICON","METAGENOMIC","PCR"
"SRX15980637","21992","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666904","","17.76","1","109388","32925788","21992","AMPLICON","METAGENOMIC","PCR"
"SRX15980636","21991","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666903","","11.34","1","65255","19641755","21991","AMPLICON","METAGENOMIC","PCR"
"SRX15980635","21987","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666902","","7.39","1","41487","12487587","21987","AMPLICON","METAGENOMIC","PCR"
"SRX15980634","21985","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666901","","10.74","1","61583","18536483","21985","AMPLICON","METAGENOMIC","PCR"
"SRX15980633","21984","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666900","","11.32","1","65003","19565903","21984","AMPLICON","METAGENOMIC","PCR"
"SRX15980632","21979","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666898","","14.63","1","72476","21815276","21979","AMPLICON","METAGENOMIC","PCR"
"SRX15980631","20892","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666899","","11.18","1","65117","19600217","20892","AMPLICON","METAGENOMIC","PCR"
"SRX15980630","20885","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666897","","11.84","1","68344","20571544","20885","AMPLICON","METAGENOMIC","PCR"
"SRX15980629","20882","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666896","","10.87","1","63144","19006344","20882","AMPLICON","METAGENOMIC","PCR"
"SRX15980628","20880","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666895","","13.01","1","73965","22263465","20880","AMPLICON","METAGENOMIC","PCR"
"SRX15980627","20879","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666894","","12.28","1","72484","21817684","20879","AMPLICON","METAGENOMIC","PCR"
"SRX15980626","20876","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666893","","10.32","1","60201","18120501","20876","AMPLICON","METAGENOMIC","PCR"
"SRX15980625","2284","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666892","","16.18","1","116939","35198639","2284","AMPLICON","METAGENOMIC","PCR"
"SRX15980624","20870","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666891","","8.69","1","42526","12800326","20870","AMPLICON","METAGENOMIC","PCR"
"SRX15980623","20867","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666890","","9.97","1","58242","17530842","20867","AMPLICON","METAGENOMIC","PCR"
"SRX15980622","20864","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666889","","9.82","1","56027","16864127","20864","AMPLICON","METAGENOMIC","PCR"
"SRX15980621","20863","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666888","","12.22","1","61731","18581031","20863","AMPLICON","METAGENOMIC","PCR"
"SRX15980620","20857","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666886","","13.23","1","76629","23065329","20857","AMPLICON","METAGENOMIC","PCR"
"SRX15980619","20855","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666887","","11.11","1","62612","18846212","20855","AMPLICON","METAGENOMIC","PCR"
"SRX15980618","20853","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666885","","8.84","1","50837","15301937","20853","AMPLICON","METAGENOMIC","PCR"
