"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX18371967","Stool metagenomic sequencing Cii044b","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858292","","2398.19","1","25875900","7730424686","Cii044b","WGS","METAGENOMIC","RANDOM"
"SRX18371966","Stool metagenomic sequencing Cii056","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858291","","2758.49","1","29948814","8963935989","Cii056","WGS","METAGENOMIC","RANDOM"
"SRX18371965","Stool metagenomic sequencing 352LGE","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858290","","2169.09","1","23940853","7158945685","352LGE","WGS","METAGENOMIC","RANDOM"
"SRX18371964","Stool metagenomic sequencing Cii013","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858289","","3222.14","1","34021191","10068383866","Cii013","WGS","METAGENOMIC","RANDOM"
"SRX18371963","Stool metagenomic sequencing Cii012","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858288","","3406.49","1","37205163","10778321518","Cii012","WGS","METAGENOMIC","RANDOM"
"SRX18371962","Stool metagenomic sequencing Cii011","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858287","","4194.87","1","43682421","13032574523","Cii011","WGS","METAGENOMIC","RANDOM"
"SRX18371961","Stool metagenomic sequencing Cii010","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858286","","2361.78","1","25398394","7439329679","Cii010","WGS","METAGENOMIC","RANDOM"
"SRX18371960","Stool metagenomic sequencing Cii008","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858285","","2661.93","1","27616571","8220415812","Cii008","WGS","METAGENOMIC","RANDOM"
"SRX18371959","Stool metagenomic sequencing Cii009","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858284","","4524.95","1","48507299","14442254448","Cii009","WGS","METAGENOMIC","RANDOM"
"SRX18371958","Stool metagenomic sequencing Cii003","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858283","","3773.74","1","39870131","11876920751","Cii003","WGS","METAGENOMIC","RANDOM"
"SRX18371957","Stool metagenomic sequencing Cii007","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858282","","4588.15","1","49173709","14626521224","Cii007","WGS","METAGENOMIC","RANDOM"
"SRX18371956","Stool metagenomic sequencing Cii006","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858281","","3110.65","1","32475272","9598928963","Cii006","WGS","METAGENOMIC","RANDOM"
"SRX18371955","Stool metagenomic sequencing Cii005","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858280","","7260.18","1","75271316","22387878363","Cii005","WGS","METAGENOMIC","RANDOM"
"SRX18371954","Stool metagenomic sequencing Cii004","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858279","","4053.97","1","41602021","12345616026","Cii004","WGS","METAGENOMIC","RANDOM"
"SRX18371953","Stool metagenomic sequencing 390CG","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858278","","3131.07","1","34285703","10242748933","390CG","WGS","METAGENOMIC","RANDOM"
"SRX18371952","Stool metagenomic sequencing 442GM","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858277","","656.36","1","7011755","2053282118","442GM","WGS","METAGENOMIC","RANDOM"
"SRX18371951","Stool metagenomic sequencing 442GB","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858276","","4667.17","1","47908278","14269322905","442GB","WGS","METAGENOMIC","RANDOM"
"SRX18371950","Stool metagenomic sequencing 438SA","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858275","","4621.16","1","48299061","14306019398","438SA","WGS","METAGENOMIC","RANDOM"
"SRX18371949","Stool metagenomic sequencing 387DCF","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858274","","5013.33","1","55299937","16551942060","387DCF","WGS","METAGENOMIC","RANDOM"
"SRX18371948","Stool metagenomic sequencing 424MM","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858273","","2708.5","1","26996146","8081606007","424MM","WGS","METAGENOMIC","RANDOM"
"SRX18371947","Stool metagenomic sequencing 421FR","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858272","","3841.2","1","39681920","11854753733","421FR","WGS","METAGENOMIC","RANDOM"
"SRX18371946","Stool metagenomic sequencing 415PM","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858271","","4914.97","1","50311101","15018451956","415PM","WGS","METAGENOMIC","RANDOM"
"SRX18371945","Stool metagenomic sequencing 389GM","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858270","","5751.71","1","60051703","17852394409","389GM","WGS","METAGENOMIC","RANDOM"
"SRX18371944","Stool metagenomic sequencing 388SB","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858269","","4450.17","1","45579758","13615162032","388SB","WGS","METAGENOMIC","RANDOM"
"SRX18371943","Stool metagenomic sequencing 380BR","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858268","","3321.66","1","35515555","10609689110","380BR","WGS","METAGENOMIC","RANDOM"
"SRX18371942","Stool metagenomic sequencing Cii097","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858267","","3271.23","1","33567513","10034737362","Cii097","WGS","METAGENOMIC","RANDOM"
"SRX18371941","Stool metagenomic sequencing Cii094","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858266","","3442.73","1","35474751","10614024024","Cii094","WGS","METAGENOMIC","RANDOM"
"SRX18371940","Stool metagenomic sequencing 427AE","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858265","","2484.02","1","25862955","7754532591","427AE","WGS","METAGENOMIC","RANDOM"
"SRX18371939","Stool metagenomic sequencing 403LR","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858264","","2944.03","1","32005278","9596150586","403LR","WGS","METAGENOMIC","RANDOM"
"SRX18371938","Stool metagenomic sequencing Cii031","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858263","","7646.25","1","80791270","23890514576","Cii031","WGS","METAGENOMIC","RANDOM"
